Name,Naics,Address,City,County,State,zip,excess_low_lbs,excess_high_lbs,UniqueID,prepared
Bigleys Bbq,Full-Service Restaurants,3232 S Clifton Ave # 520,Wichita,Sedgwick,KS,67216,2879,23744,RFS164300,0
Billa S Italian,Full-Service Restaurants,24 N 130th St,Bonner Springs,Wyandotte,KS,66012,4541,23744,RFS132116,0
Bill's Bbq,Full-Service Restaurants,2110 S Santa Fe Ave,Chanute,Neosho,KS,66720,4524,27136,RFS118100,0
Bill's Diner,Full-Service Restaurants,2134 N Kansas Ave,Topeka,Shawnee,KS,66608,8552,33920,RFS119559,0
Billy Bob's Bbq LLC,Full-Service Restaurants,20 Commercial St,Emporia,Lyon,KS,66801,9207,47488,RFS109018,0
Billy Sims Barbecue,Full-Service Restaurants,2113 N Summit St,Arkansas City,Cowley,KS,67005,2879,23744,RFS118247,0
Billy Sims Barbecue,Full-Service Restaurants,513 S Andover Rd,Andover,Butler,KS,67002,7419,37312,RFS212762,0
Billy's Mexican Grill & Q,Full-Service Restaurants,2050 N Kansas Ave,Liberal,Seward,KS,67901,149040,183168,RFS114221,0
Bionic Burger No 2,Limited-Service Restaurants,3912 N Manchester St,Maize,Sedgwick,KS,67101,2494,3000,RFS384260,0
Bionic Burger No 2,Limited-Service Restaurants,6121 E 21st St N,Wichita,Sedgwick,KS,67208,25481,42000,RFS415491,0
Bionic Burger No 2,Limited-Service Restaurants,660 N Ridge Rd Ste 101,Wichita,Sedgwick,KS,67212,2494,3000,RFS420472,0
Bird Dog Bar,Full-Service Restaurants,1200 Oread Ave,Lawrence,Douglas,KS,66044,27713,61056,RFS54520,0
Bird Running Inc,Full-Service Restaurants,417 Meadowlark Dr,Minneapolis,Ottawa,KS,67467,201480,247616,RFS190668,0
Bisteca Inc.,Full-Service Restaurants,501 Lilac Dr,Liberal,Seward,KS,67901,13200,50880,RFS209287,0
Bistro 913 LLC,Full-Service Restaurants,7706 Shawnee Mission Pkwy,Overland Park,Johnson,KS,66202,3035,16960,RFS255767,0
Bistro Cafe & Bar,Full-Service Restaurants,12601 W 95th St,Lenexa,Johnson,KS,66215,5153,27136,RFS61152,0
Bistro On Wheels LLC,Full-Service Restaurants,21040 S Cedar Niles Rd,Spring Hill,Johnson,KS,66083,18577,33920,RFS117481,0
Bite Toffee,Full-Service Restaurants,2407 SW Prairie Rd,Topeka,Shawnee,KS,66614,21197,47488,RFS132973,0
BJ's Bbq LLC,Full-Service Restaurants,17004 142nd St,Winchester,Jefferson,KS,66097,9900,30528,RFS93299,0
BJ's Restaurants Inc.,Full-Service Restaurants,7960 E Kellogg Dr,Wichita,Sedgwick,KS,67207,160080,196736,RFS258496,0
Bjy Umi Inc.,Full-Service Restaurants,900 Hayes Dr Ste E,Manhattan,Riley,KS,66502,19320,23744,RFS272215,0
Bkzk Corporation,Limited-Service Restaurants,5511 W 147th Ter,Overland Park,Johnson,KS,66223,16970,42000,RFS408330,0
Black Dog Barbque LLC,Full-Service Restaurants,5920 Ne Shaffer Rd,Topeka,Shawnee,KS,66617,13626,30528,RFS226446,0
Black Tie Barbeque & Catering LLC,Full-Service Restaurants,5920 Ne Shaffer Rd,Topeka,Shawnee,KS,66617,13626,30528,RFS226447,0
Blaze Pizza,Limited-Service Restaurants,11983 S Blackbob Rd,Olathe,Johnson,KS,66062,3167,24000,RFS301329,0
Blow N Smoke Bbq LLC,Full-Service Restaurants,704 Turner Rd,Pittsburg,Crawford,KS,66762,10712,27136,RFS245934,0
Blue Beacon International Inc,Limited-Service Restaurants,500 Graves Blvd,Salina,Saline,KS,67401,299280,474755,RFS400756,0
Blue Collar Bbq LLC,Full-Service Restaurants,730 Maine St,Lawrence,Douglas,KS,66044,2879,2879,RFS250598,0
Blue Crab Bistro,Full-Service Restaurants,604 Cherokee St,Leavenworth,Leavenworth,KS,66048,3167,27136,RFS229490,0
Blue Line Tacos LLC,Full-Service Restaurants,1339 Engel Rd,Lawrence,Douglas,KS,66044,13856,30528,RFS68013,0
Blue Planet Cafe LLC,Full-Service Restaurants,1259 SW Jewell Ave,Topeka,Shawnee,KS,66604,5122,30528,RFS60882,0
Blue Ribbon Diner,Full-Service Restaurants,115 W 7th St,Horton,Brown,KS,66439,2138,2138,RFS49342,0
Blue Smoke Bbq LLC,Full-Service Restaurants,4400 NW 86th St,Topeka,Shawnee,KS,66618,13626,30528,RFS196503,0
Bl'ues Family Dining,Full-Service Restaurants,923 Main St,Winfield,Cowley,KS,67156,7720,27000,RFS276020,0
Bo Ling's Chinese Restaurant Inc,Full-Service Restaurants,8973 Metcalf Ave,Overland Park,Johnson,KS,66212,37154,37154,RFS271447,0
Bo Ling's Restaurant DBA,Full-Service Restaurants,7105 W 135th St,Overland Park,Johnson,KS,66223,4359,4359,RFS247234,0
Bob & Luigi's,Full-Service Restaurants,325 W Central Ave,Andover,Butler,KS,67002,20951,44096,RFS164903,0
Bob Evans Restaurants LLC,Full-Service Restaurants,9102 Metcalf Ave Unit 409,Overland Park,Johnson,KS,66212,35880,44096,RFS274259,0
Bob Roche,Limited-Service Restaurants,228 W Maple St,Columbus,Cherokee,KS,66725,19775,19775,RFS348990,0
Bobby D'S Merchant Street Bbq Inc,Full-Service Restaurants,607 Merchant St,Emporia,Lyon,KS,66801,22246,22246,RFS230144,0
Bobo's Drive-In,Limited-Service Restaurants,2300 SW 10th Ave,Topeka,Shawnee,KS,66604,37851,37851,RFS349642,0
Bocco Deli,Limited-Service Restaurants,6905 E Newbury Cir,Wichita,Sedgwick,KS,67226,3167,21000,RFS422810,0
Bogeys,Limited-Service Restaurants,1417 S 9th St,Salina,Saline,KS,67401,4215,33000,RFS314920,0
Bohemio Mexican Restaurant,Full-Service Restaurants,542 Southwest Blvd,Kansas City,Wyandotte,KS,66103,18882,33920,RFS218660,0
Bonanza Inc,Full-Service Restaurants,3500 N Rock Rd Bldg 1000,Wichita,Sedgwick,KS,67226,2879,23744,RFS172563,0
Bonanza Inc,Full-Service Restaurants,13000 W US Highway 54,Wichita,Sedgwick,KS,67235,2760,3392,RFS64245,0
Bonanza Partners of Kc LLC,Full-Service Restaurants,8016 State Line Rd,Shawnee Mission,Johnson,KS,66208,2442,16960,RFS260055,0
Bone-In Bbq LLC,Full-Service Restaurants,8100 E 22nd St N Bldg 900,Wichita,Sedgwick,KS,67226,3850,23744,RFS261540,0
Boulevard Grill,Full-Service Restaurants,200 McDonald Dr,Lawrence,Douglas,KS,66044,3167,27136,RFS109677,0
Bourbon & Baker,Full-Service Restaurants,312 Poyntz Ave,Manhattan,Riley,KS,66502,9980,40704,RFS159984,0
Boyer's Artisan Meatballs,Full-Service Restaurants,5248 Gleason Rd,Shawnee,Johnson,KS,66226,16719,30528,RFS215348,0
Brad Fuller,Limited-Service Restaurants,7990 E Central Ave,Wichita,Sedgwick,KS,67206,5318,5318,RFS432713,0
Braum's Ice Cream & Burger Restaurant,Limited-Service Restaurants,1252 N Greenwich Rd,Wichita,Sedgwick,KS,67206,14342,27000,RFS306004,0
Braum's Ice Cream & Dairy,Limited-Service Restaurants,3641 N Rock Rd,Wichita,Sedgwick,KS,67226,3167,21000,RFS380421,0
Braum's Ice Cream & Dairy,Limited-Service Restaurants,545 N Carriage Pkwy,Wichita,Sedgwick,KS,67208,2091,2091,RFS407538,0
Braum's Ice Cream Dairy,Limited-Service Restaurants,201 N Seneca St,Wichita,Sedgwick,KS,67203,3178,18000,RFS338719,0
Braums Ice Cream Dairy Stores,Limited-Service Restaurants,801 N Summit St,Arkansas City,Cowley,KS,67005,1505,3000,RFS433545,0
Bravos Mexican Grill,Limited-Service Restaurants,7200 W 121st St,Overland Park,Johnson,KS,66213,2879,21000,RFS426586,0
Breadeaux Pizza,Limited-Service Restaurants,13240 Cedarwood Dr,Saint George,Pottawatomie,KS,66535,16912,16912,RFS310211,0
Breannas Cafe,Full-Service Restaurants,203 N Aztec St,Montezuma,Gray,KS,67867,2879,2879,RFS112874,0
Brend's Incorporated,Limited-Service Restaurants,20019 W Kellogg Dr,Goddard,Sedgwick,KS,67052,107242,129000,RFS338175,0
Brent Stuckey,Limited-Service Restaurants,2701 N Sterling Rd,Abbyville,Reno,KS,67510,25111,54000,RFS359942,0
Brewco Coffee House,Limited-Service Restaurants,142 N Main St,El Dorado,Butler,KS,67042,19709,45000,RFS315039,0
Brick's Restaurant,Limited-Service Restaurants,301 S Summit St,Arkansas City,Cowley,KS,67005,6378,15000,RFS367004,0
Bricks Rockin Bbq LLC,Full-Service Restaurants,4115 Covenant Dr,Hays,Ellis,KS,67601,2879,23744,RFS189089,0
Bristol Bar & Grill,Full-Service Restaurants,5400 W 119th St,Leawood,Johnson,KS,66209,29723,54272,RFS218253,0
Broadway Market Coffee Shop,Limited-Service Restaurants,105 S Broadway Ave,Sterling,Rice,KS,67579,8316,27000,RFS290747,0
Brobeck's Barbecue,Full-Service Restaurants,4615 Indian Creek Pkwy,Overland Park,Johnson,KS,66207,5455,27136,RFS201240,0
Brooklyn Boyz Pizzeria LLC,Limited-Service Restaurants,2259 S 9th St,Salina,Saline,KS,67401,3167,24000,RFS348513,0
Brown Bottle LLC,Limited-Service Restaurants,808 E Douglas Ave,Wichita,Sedgwick,KS,67202,15874,90000,RFS434374,0
Brownstone,Caterers,4020 NW 25th St,Topeka,Shawnee,KS,66618,1061,13568,RFS14829,0
Brrn Restaurant Group LLC,Full-Service Restaurants,12424 W 62nd Ter,Shawnee,Johnson,KS,66216,20435,37312,RFS59625,0
Bryant E Parker,Full-Service Restaurants,9909 Roe Ave,Overland Park,Johnson,KS,66207,16719,30528,RFS282725,0
B'S Bbq & Soulfood,Full-Service Restaurants,2110 N 18th St,Kansas City,Wyandotte,KS,66104,2879,2879,RFS118082,0
BTS Enterprises Inc.,Full-Service Restaurants,11801 College Blvd,Overland Park,Johnson,KS,66210,3906,6784,RFS52128,0
Buchanans Mexican Bar,Full-Service Restaurants,7520 Shawnee Mission Pkwy,Overland Park,Johnson,KS,66202,3167,27136,RFS253795,0
Buenos Tacos,Full-Service Restaurants,8050 Leavenworth Rd,Kansas City,Wyandotte,KS,66109,20770,37312,RFS260752,0
Buffalo Wild Wings,Limited-Service Restaurants,101 W 29th St Ste A,Pittsburg,Crawford,KS,66762,52219,52219,RFS287175,0
Buffalo Wild Wings,Limited-Service Restaurants,13749 Metcalf Ave,Overland Park,Johnson,KS,66223,2879,21000,RFS312447,0
Buffalo Wild Wings,Limited-Service Restaurants,1710 N Waldron St,Hutchinson,Reno,KS,67502,2667,18000,RFS327728,0
Buffalo Wild Wings Grill and Bar,Limited-Service Restaurants,12110 S Strang Line Rd,Olathe,Johnson,KS,66062,70593,70593,RFS303263,0
Buffalo Wild Wings Inc.,Limited-Service Restaurants,1530 Larue St Ste 100,Garden City,Finney,KS,67846,32422,39000,RFS320519,0
Buffalo Wild Wings Inc.,Limited-Service Restaurants,1918 N Rock Rd Ste 100,Derby,Sedgwick,KS,67037,92278,111000,RFS334879,0
Buffalo Wild Wings Inc.,Limited-Service Restaurants,5041 S 4th St,Leavenworth,Leavenworth,KS,66048,29928,36000,RFS401930,0
Buffalos Grill Pizzaria,Limited-Service Restaurants,22055 Onaga Rd N,Onaga,Pottawatomie,KS,66521,4495,21000,RFS346612,0
Bull Creek Bbq LLC,Full-Service Restaurants,31447 Santa Fe Rd,Paola,Miami,KS,66071,2879,2879,RFS160919,0
Bulldog Pizzaria LLC,Limited-Service Restaurants,702 N Sumner St,Syracuse,Hamilton,KS,67878,9848,27000,RFS424357,0
Bunker Coffee Company,Limited-Service Restaurants,7042 Walnut Dr,Meriden,Jefferson,KS,66512,4506,21000,RFS424660,0
Burger and Beer,Limited-Service Restaurants,105 E Mill St,Plainville,Rooks,KS,67663,4278,24000,RFS290615,0
Burger FI,Full-Service Restaurants,11635 Ash St,Leawood,Johnson,KS,66211,26008,26008,RFS50644,0
Burger Junkie,Limited-Service Restaurants,611 W Madison Ave,Arkansas City,Cowley,KS,67005,14277,30000,RFS415328,0
Burger King,Limited-Service Restaurants,2201 E Kansas Ave,McPherson,McPherson,KS,67460,2879,21000,RFS346388,0
Burger Stand Topeka,Limited-Service Restaurants,1601 SW Lane St,Topeka,Shawnee,KS,66604,7508,33000,RFS323235,0
Burgerfi,Limited-Service Restaurants,2441 N Maize Rd,Wichita,Sedgwick,KS,67205,4061,24000,RFS353714,0
Burgers By Biggs,Limited-Service Restaurants,4801 Bauer Farm Dr,Lawrence,Douglas,KS,66049,33871,66000,RFS398195,0
Burnt End Bbq,Full-Service Restaurants,11831 Metcalf Ave,Overland Park,Johnson,KS,66210,8889,8889,RFS52330,0
Burritos La Chiquita,Full-Service Restaurants,1328 Minnesota Ave,Kansas City,Wyandotte,KS,66102,2879,23744,RFS67106,0
Bushwood Investments L.L.C.,Limited-Service Restaurants,1447 W 23rd St,Lawrence,Douglas,KS,66046,49880,60000,RFS316387,0
Bushwood Investments L.L.C.,Limited-Service Restaurants,3300 N Rock Rd,Wichita,Sedgwick,KS,67226,20716,39000,RFS374267,0
Bushwood Investments L.L.C.,Limited-Service Restaurants,517 N Hillside St,Wichita,Sedgwick,KS,67214,44892,54000,RFS403954,0
Bushwood Investments L.L.C.,Limited-Service Restaurants,601 Kasold Dr,Lawrence,Douglas,KS,66049,44892,54000,RFS413602,0
Bushwood Investments L.L.C.,Limited-Service Restaurants,922 Massachusetts St,Lawrence,Douglas,KS,66044,19080,60000,RFS443765,0
Buzz Cafe,Full-Service Restaurants,820 Main St,Sabetha,Nemaha,KS,66534,5247,50880,RFS263158,0
Buzzard S Pizza,Limited-Service Restaurants,316 Taylor St,Pomona,Franklin,KS,66076,13812,33000,RFS371110,0
C & S Traveling Kitchen,Caterers,33 W Main St,Chanute,Neosho,KS,66720,2833,20352,RFS13001,0
C and R Management Group LLC,Full-Service Restaurants,222 E Logan St,Ottawa,Franklin,KS,66067,35880,49500,RFS124264,0
C Jacks Sidewalk Cafe,Full-Service Restaurants,6937 Tomahawk Rd,Shawnee Mission,Johnson,KS,66208,24150,44096,RFS243423,0
C T Taylor,Limited-Service Restaurants,9707 Quivira Rd,Overland Park,Johnson,KS,66215,5406,5406,RFS446912,0
C. Frogs,Full-Service Restaurants,3935 W 69th Ter,Prairie Village,Johnson,KS,66208,20435,37312,RFS182694,0
Cactus Club One LLC,Full-Service Restaurants,124 S Pennsylvania Ave,Ness City,Ness,KS,67560,8250,23744,RFS59327,0
Cactus Grill,Full-Service Restaurants,11849 Roe Ave,Leawood,Johnson,KS,66211,44585,44585,RFS52395,0
Cafe 151,Full-Service Restaurants,151 N Main St,Wichita,Sedgwick,KS,67202,8490,8490,RFS81332,0
Cafe 29 LLC,Full-Service Restaurants,7744 Floyd St,Overland Park,Johnson,KS,66204,6110,37312,RFS256135,0
Cafe '62,Full-Service Restaurants,1020 N 2nd St,Atchison,Atchison,KS,66002,2879,23744,RFS33049,0
Cafe Asia,Full-Service Restaurants,2929 N Rock Rd Ste 105,Wichita,Sedgwick,KS,67226,2879,23744,RFS151431,0
Cafe Corazon LLC,Full-Service Restaurants,5230 Buena Vista St,Roeland Park,Johnson,KS,66205,16719,30528,RFS215096,0
Cafe Latte,Limited-Service Restaurants,40770 W 327th St,Osawatomie,Miami,KS,66064,18054,39000,RFS387762,0
Cafe Lyfe LLC,Full-Service Restaurants,8641 Primrose St,De Soto,Johnson,KS,66018,2879,2879,RFS268614,0
Cafe Maurice L.L.C.,Full-Service Restaurants,9747 E 21st St N Ste 121,Wichita,Sedgwick,KS,67206,7968,7968,RFS281291,0
Cafe On The Greens,Full-Service Restaurants,1045 Grant Ave,Baxter Springs,Cherokee,KS,66713,4575,23744,RFS36164,0
Cafe Venezuela,Full-Service Restaurants,5677 W 50th Ter,Shawnee Mission,Johnson,KS,66202,24150,44096,RFS222834,0
Cafe Vie,Full-Service Restaurants,10330 Metcalf Ave,Overland Park,Johnson,KS,66212,6618,6618,RFS34830,0
Cajun Express LLC,Full-Service Restaurants,21183 Hollingsworth Rd,Tonganoxie,Leavenworth,KS,66086,3579,3579,RFS118488,0
Calabrones Italian Restaurant,Limited-Service Restaurants,1226 SE Louis Dr,Mulvane,Sedgwick,KS,67110,9882,45000,RFS304347,0
Calios Calios,Limited-Service Restaurants,1120 Moro St Ste B,Manhattan,Riley,KS,66502,11859,24000,RFS296749,0
Callahans,Full-Service Restaurants,22917 W 83rd St,Lenexa,Johnson,KS,66227,33439,61056,RFS127502,0
Callahans,Limited-Service Restaurants,12843 W 87th Street Pkwy,Lenexa,Johnson,KS,66215,3167,3167,RFS307456,0
Cancun Mexican Grill,Full-Service Restaurants,1011 Elm St,Hays,Ellis,KS,67601,2760,3392,RFS31661,0
Cancun Mexican Grill,Full-Service Restaurants,144 W Carthage St,Meade,Meade,KS,67864,6035,30528,RFS76136,0
Cancun Mexican Grill LLC,Full-Service Restaurants,245 N Main St,Kingman,Kingman,KS,67068,27600,33920,RFS134863,0
Cancun Mexican Grill LLC,Full-Service Restaurants,105 W 2nd St,Ellis,Ellis,KS,67637,3936,6000,RFS36865,0
Cancun Mexican Grill LLC,Full-Service Restaurants,117 E Ross St,Clearwater,Sedgwick,KS,67026,2879,23744,RFS51035,0
Candiles Mexican Resturant,Full-Service Restaurants,301 W 7th Ave,Augusta,Butler,KS,67010,11826,30528,RFS155033,0
Canton Cafe LLC,Full-Service Restaurants,9518 Marshall Dr,Lenexa,Johnson,KS,66215,16719,30528,RFS279274,0
Canyon Grille At Rough Hollow,Limited-Service Restaurants,10540 Marty St Ste 100,Overland Park,Johnson,KS,66212,31581,51000,RFS291139,0
Cao Thanh Vietnamese Restaurant,Full-Service Restaurants,406 E Kansas Ave,Garden City,Finney,KS,67846,7144,33920,RFS187178,0
Capital Enterprises Inc.,Limited-Service Restaurants,9340 E Central Ave Ste A,Wichita,Sedgwick,KS,67206,2494,162628,RFS444646,0
Capital Pizza Huts Inc,Limited-Service Restaurants,3445 N Webb Rd,Wichita,Sedgwick,KS,67226,145159,234000,RFS377115,0
Caporales Mexican Food LLC,Full-Service Restaurants,1260 Merriam Ln,Kansas City,Wyandotte,KS,66103,5120,23744,RFS61104,0
Caras Cafe and Pizzeria,Limited-Service Restaurants,114 W Main St,Arlington,Reno,KS,67514,47421,67840,RFS298193,0
Carey Robert Maurer,Full-Service Restaurants,355 N Washington Ave,Wichita,Sedgwick,KS,67202,23903,50880,RFS173972,0
Caribbean Blend Restaurant and Catering Services LLC,Caterers,116 E Hale St,Spring Hill,Johnson,KS,66083,9289,16960,RFS2207,0
Caribou Coffee,Limited-Service Restaurants,601 3rd Pl,Manhattan,Riley,KS,66502,14823,30000,RFS413520,0
Carlos Okellys,Full-Service Restaurants,622 Tuttle Creek Blvd,Manhattan,Riley,KS,66502,44470,101760,RFS233489,0
Carlos O'Kellys,Full-Service Restaurants,2259 S 9th St,Salina,Saline,KS,67401,3167,27136,RFS126328,0
Carlos O'Kelly's Mexican Cafe,Full-Service Restaurants,1877 N Rock Rd,Wichita,Sedgwick,KS,67206,2760,1377425,RFS102922,0
Carlos O'Kelly's of Ict Inc,Full-Service Restaurants,3025 N Rock Rd,Wichita,Sedgwick,KS,67226,2879,23744,RFS155822,0
Carlos O'Kelly's of Topeka Inc.,Full-Service Restaurants,2259 S 9th St Ste 7121,Salina,Saline,KS,67401,3167,27136,RFS126330,0
Carmen's Cocina,Full-Service Restaurants,9257 Reeder Dr,Overland Park,Johnson,KS,66214,8475,40704,RFS276350,0
Carmen's Cocina II,Full-Service Restaurants,15926 S Mur Len Rd,Olathe,Johnson,KS,66062,7664,33920,RFS86303,0
Carolyn's Catering and Events,Caterers,5340 Monrovia St,Shawnee,Johnson,KS,66216,2879,23744,RFS17765,0
Carousel Bakery & Cafe L.L.C.,Limited-Service Restaurants,1003 S Cedar St,Stockton,Rooks,KS,67669,11131,42000,RFS286200,0
Carry Caseys Out Pizza,Limited-Service Restaurants,601 S Summit St,Arkansas City,Cowley,KS,67005,2879,21000,RFS413707,0
Carry Caseys Out Pizza,Limited-Service Restaurants,725 W Schilling Rd,Salina,Saline,KS,67401,13069,27000,RFS427149,0
Carry Casey's Out Pizza,Limited-Service Restaurants,1411 Ohio St,Augusta,Butler,KS,67010,13139,30000,RFS314589,0
Carry Casey's Out Pizza,Limited-Service Restaurants,18315 S Gardner Rd,Gardner,Johnson,KS,66030,16719,27000,RFS332100,0
Carry Lupe's Out,Limited-Service Restaurants,1305 Washington Rd,Newton,Harvey,KS,67114,10169,10169,RFS308874,0
Carry Ramirez Out,Limited-Service Restaurants,2041 SE Washington St,Topeka,Shawnee,KS,66607,3696,12000,RFS340365,0
Casa Agabe,Full-Service Restaurants,1340 Village West Pkwy,Kansas City,Wyandotte,KS,66111,20770,37312,RFS68245,0
Casa Agave,Full-Service Restaurants,1340 Village West Pkwy,Kansas City,Wyandotte,KS,66111,20770,37312,RFS68246,0
Casa Azteca,Full-Service Restaurants,2803 N Lorraine St Ste C,Hutchinson,Reno,KS,67502,7153,30528,RFS147568,0
Casa Fiesta,Full-Service Restaurants,1607 N Main St,Newton,Harvey,KS,67114,7701,30528,RFS87827,0
Casa Grande Paola LLC,Full-Service Restaurants,120 W Peoria St,Paola,Miami,KS,66071,23609,57664,RFS54270,0
Casa Hernandez Mexican Cuisine,Full-Service Restaurants,10025 NW US Highway 24,Silver Lake,Shawnee,KS,66539,15140,33920,RFS29744,0
Casa Martinez Grill LLC,Limited-Service Restaurants,1532 SW Chelsea Dr APT 36,Topeka,Shawnee,KS,66604,2879,2879,RFS320600,0
Casa Somerset Bed and Breakfast,Full-Service Restaurants,16315 W 287th St,Paola,Miami,KS,66071,2392,2392,RFS89703,0
Casey S General Store,Limited-Service Restaurants,1311 W 11th St,Coffeyville,Montgomery,KS,67337,12692,30000,RFS309380,0
Casey S General Store,Limited-Service Restaurants,2216 S Main St,Fort Scott,Bourbon,KS,66701,3167,23744,RFS347068,0
Casey's,Limited-Service Restaurants,516 Main St,Parsons,Labette,KS,67357,17044,60000,RFS403836,0
Caseys Carryout Pizza,Limited-Service Restaurants,602 W 14th St,Harper,Harper,KS,67058,3818,75000,RFS413926,0
Casey's Carryout Pizza,Limited-Service Restaurants,113 W 7th St,Washington,Washington,KS,66968,2588,12000,RFS297491,0
Casey's General Store,Limited-Service Restaurants,103 W Patriot Ave,Derby,Sedgwick,KS,67037,17529,33000,RFS289253,0
Casey's General Store,Limited-Service Restaurants,2970 N Tyler Rd,Wichita,Sedgwick,KS,67205,14342,27000,RFS365364,0
Casey's General Store,Limited-Service Restaurants,3184 W US Highway 50,Emporia,Lyon,KS,66801,2879,2879,RFS371496,0
Casey's General Store,Limited-Service Restaurants,3540 S Meridian Ave,Wichita,Sedgwick,KS,67217,2879,21000,RFS378865,0
Casey's Marketing Company,Limited-Service Restaurants,9501 W 135th St,Overland Park,Johnson,KS,66221,17458,21000,RFS445751,0
Casey's Retail Company,Limited-Service Restaurants,105 S Topeka St,Carbondale,Osage,KS,66414,19952,24000,RFS290775,0
Casey's Retail Company,Limited-Service Restaurants,1305 N Penn Ave,Independence,Montgomery,KS,67301,14964,18000,RFS308846,0
Casey's Retail Company,Limited-Service Restaurants,1307 28th St,Belleville,Republic,KS,66935,17458,21000,RFS308940,0
